Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,n_eff_pct,Rhat_diff,signal_to_noise,var_irregular,days_infectious,last_updated
Ecuador,2020-03-19,1.455932355290626,2.155136020143383,1.0533264949936418,1.7542752902511085,1.1512259101999145,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-20,1.4524103174933156,2.1350493451195742,1.0529774382811683,1.7462030658012175,1.151023279179761,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-21,1.4445843928089297,2.0952314065235607,1.0536207313856072,1.7304032774017668,1.1504372181137843,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-22,1.4358220012096243,2.061673714966694,1.0536225902751462,1.71421124359779,1.1502234232202262,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-23,1.4241384974417093,2.009882509478733,1.0536130614487065,1.6903742457224653,1.1497487419064514,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-24,1.412308863201292,1.9574465903731495,1.0532560510480051,1.6675926846014468,1.1488615391390289,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-25,1.401768554297421,1.9211345133222664,1.0533156207588852,1.6475647354836576,1.1487747146348992,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-26,1.3929762513986956,1.8930129611650253,1.0534736424431044,1.6284917840933535,1.1490215706996725,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-27,1.3839236226550928,1.86540436311551,1.0532761615420898,1.6115528562322403,1.1481055296296558,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-28,1.3747509103709104,1.8381039141499136,1.0526504592318602,1.5929456941299875,1.147306090507191,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-29,1.3656693020129034,1.81063931300568,1.052254670852644,1.5759360638190405,1.1468626505546056,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-30,1.3583734977336972,1.7879963527303384,1.052650442606616,1.5622885032325875,1.14583789552287,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-03-31,1.3530087375471913,1.7759270803381448,1.0525082419050404,1.551880524537251,1.1446347402894923,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-01,1.346885129484712,1.759195194931087,1.0512406032614294,1.5396897989014409,1.1442169753790254,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-02,1.3377729808034329,1.737304521964038,1.0512614358221746,1.5228265175706674,1.143172975782684,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-03,1.328880867644437,1.7152772329233799,1.0501406842518402,1.5072576345308433,1.141812860103844,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-04,1.3205864039262372,1.6935699674080422,1.0489392080638131,1.4928699808059198,1.140839526844195,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-05,1.3142144285988486,1.6789519462842757,1.0478607718883826,1.4816854400189472,1.1397881433744022,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-06,1.308909429241978,1.6675260588508074,1.048116115178783,1.4729216588372145,1.1384566551612512,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-07,1.3050120696765048,1.6610634945184952,1.0484503190043022,1.4667457387072516,1.1379565415126511,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-08,1.303543413313343,1.6588248019708236,1.0480282019491598,1.4645669667468684,1.1374235605023764,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-09,1.296972654301482,1.6458186361318998,1.0473489688436326,1.4528256007135472,1.1359074863524443,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-10,1.289481408535889,1.6274626382528825,1.0465224205056305,1.44042574432821,1.134300470592163,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-11,1.2730084996627664,1.5873104920134722,1.0424485228585496,1.4138870569400277,1.1298488821016321,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-12,1.2586234505256615,1.5550464622593076,1.0374870273158607,1.391188779412628,1.1249578854868552,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
Ecuador,2020-04-13,1.246447033116174,1.5290903820214172,1.0317842301223763,1.373922994874829,1.1196585148521592,0.00023684054412452621,0.20706340462848005,0.0015712510343575126,0.02798083570074973,5,2021-02-11
