Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,n_eff_pct,Rhat_diff,signal_to_noise,var_irregular,days_infectious
Madagascar,2020-04-12,0.7668329760616621,1.4675636662117768,0.0,1.139662714254275,0.39264691946918506,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-13,0.7659993878038516,1.4439970393681065,0.0,1.1303345517071568,0.4013165913386415,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-14,0.7673075007245244,1.435201580229487,0.0,1.1276740600813027,0.40641200678649125,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-15,0.7715047097304941,1.4303316563477178,0.0,1.123824972235893,0.4169076426428536,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-16,0.7785200256927629,1.4284717051739442,0.0,1.1262354718896928,0.43046029916901507,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-17,0.7868641453249856,1.4253140821401948,0.011155090399442513,1.1281035405321802,0.44659807249819794,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-18,0.7955206212389035,1.4190495682479534,0.03361340834365112,1.1278176589381514,0.4622672023372977,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-19,0.8048766690586437,1.419761060807484,0.05074481711436407,1.1348849146538114,0.47477694463711884,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-20,0.8165314732275818,1.4249855787173074,0.06781739301049228,1.1423278446703007,0.4905935543686758,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-21,0.8317808709495621,1.4280326341360383,0.09877972857196626,1.15076911192888,0.5154590166995842,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-22,0.8506727489005426,1.437417946838588,0.13015957658087607,1.162485048624763,0.5393928180698793,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-23,0.8736254457436695,1.443813305145518,0.16915295928489438,1.1769401189007358,0.5717451622612326,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-24,0.9003937464973046,1.4582616951350797,0.21726903601000147,1.1930885216339944,0.6088723193041263,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-25,0.9305110578452325,1.4752624275380017,0.2682480248966693,1.2162303850716554,0.6474435123607069,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-26,0.9640609815027772,1.4952028195295564,0.32553897467468296,1.2404203561356777,0.6941044596539967,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-27,1.001020746502495,1.5234194886077619,0.38244448700084055,1.2660642725532836,0.7393350704567578,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-28,1.0332608205130231,1.55732192982792,0.42788923626866715,1.2895147568700738,0.77985163654566,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-29,1.071634918207181,1.5856021584529336,0.48816687847752616,1.3219581992887308,0.8269551764111658,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-04-30,1.115826418121352,1.6296724721251696,0.5546190189956282,1.3601063737513441,0.8766120776293972,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-05-01,1.165149058908156,1.6890357197921233,0.6327691875550387,1.4056608409459566,0.9272305757561121,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-05-02,1.2116648737516567,1.7447280070223559,0.6996583985715994,1.4482051389443586,0.9717723365034293,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-05-03,1.2568284636619285,1.8148930207753047,0.7466115887282607,1.4966571052536057,1.015092419874414,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-05-04,1.3014459405222554,1.8719327047845682,0.7980664336819518,1.5438561986655424,1.0549085202434567,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-05-05,1.3536429813596458,1.9593163627173273,0.8505547880929591,1.602745742896444,1.0999758645126605,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-05-06,1.4111985293516733,2.056590554729941,0.8998006725873036,1.6725472493617488,1.1441554820782547,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-05-07,1.4649289125538063,2.153117184199977,0.9407930210622277,1.7449672472319158,1.1839710673825319,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-05-08,1.4742751018593214,2.15623376438348,0.9511727412567605,1.7542898806286344,1.1932751664896335,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
Madagascar,2020-05-09,1.4915438435033983,2.1814772378747715,0.9672274212529605,1.7724893487620752,1.2072709112269342,0.009528868513889241,0.011354296490781346,0.005491071353865242,0.023445967422792435,9
