Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,n_eff_pct,Rhat_diff,signal_to_noise,var_irregular,days_infectious
Kazakhstan,2020-03-27,1.5680191802361891,1.9380674805191278,1.2640886298830374,1.7253970381687094,1.4097073174641963,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-03-28,1.5638110407171175,1.9178159051108963,1.2679776629907735,1.7174422191251484,1.4099520899629177,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-03-29,1.5482925801300014,1.8777927720890082,1.2653878659311288,1.6918317087264207,1.4018179686851489,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-03-30,1.5313355500940649,1.8406189780665936,1.2580342300598981,1.6683284390938717,1.3924430226151252,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-03-31,1.519005552244858,1.8169735188047955,1.2552660263139077,1.651364939408044,1.3860115951395526,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-01,1.5071497057915886,1.7937636541435316,1.2496509196883996,1.6341391562066825,1.379402225572111,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-02,1.4967619098942087,1.7742002389087146,1.246491850264567,1.6197157642462512,1.3722794055434153,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-03,1.486167990918812,1.751228779512748,1.241369401311624,1.605398731333086,1.364807754544753,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-04,1.478420634806556,1.7365026701460673,1.2397342345602063,1.5951633321537702,1.3602753131086764,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-05,1.468539219717711,1.7196411034613082,1.2349904473637756,1.5831069104276914,1.3536716326325808,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-06,1.4594238041926393,1.7068254115106902,1.229201183656948,1.5708615589822261,1.3471303570469337,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-07,1.4481744792383968,1.688865579750977,1.220599534490918,1.5576639830767167,1.3391663715393418,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-08,1.4406642093352107,1.6763731211742638,1.2164473208323445,1.548819377170001,1.3324323098733624,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-09,1.4367191232474212,1.6671633192213806,1.2146632102362758,1.54355173063951,1.3300437822070446,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-10,1.4334415473143531,1.6645782991457692,1.211632433195048,1.5393590520464668,1.3269477129907978,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-11,1.433734847527215,1.6656324819207868,1.2138569784470774,1.5397946028118743,1.3271247919394453,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-12,1.4345923996696182,1.671389895832141,1.2153698398962463,1.5402227073415675,1.3272119157967461,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-13,1.433436226428108,1.6687641583039006,1.2162241912266472,1.5387431617803902,1.3271343364510448,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-14,1.426053932300007,1.6597060879922925,1.2099987902730152,1.5306426633677075,1.3197919477983453,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-15,1.4148471113536507,1.6469635158704894,1.2012147352650884,1.5184560364886681,1.3106549194962827,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-16,1.4067037224806738,1.6317030943678823,1.1953127281339226,1.5085542997377759,1.3041753768066353,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-17,1.3974328347100204,1.6202500155020285,1.1871164854812473,1.4984502318344304,1.2960833226259303,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-18,1.3864024975640936,1.6101974047170935,1.1770240425744245,1.486682270613098,1.286382063265355,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-19,1.3779361264879353,1.597511248752729,1.1700050361552674,1.4787848396109353,1.2777490339600668,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-20,1.3730128634879353,1.5931764491685563,1.1639131784778955,1.473533673884447,1.2716910445066198,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-21,1.3645943871278359,1.5840171534029186,1.1560136340706322,1.4648846214880846,1.2645367962127423,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
Kazakhstan,2020-04-22,1.3550570294489672,1.5698876330852012,1.145388374488296,1.454180741358833,1.2565972332561448,0.02467636570761466,0.0027081432751616674,0.004558396169102582,0.006942235447899306,7
