Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,n_eff_pct,Rhat_diff,signal_to_noise,var_irregular,days_infectious
Gabon,2020-04-18,1.2871555708132651,1.8340959440336748,0.8333110304973967,1.5047155453653158,1.064261570331968,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-19,1.2877322360978465,1.8313338000409454,0.8383808185268788,1.5030090968346523,1.0686531158038055,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-20,1.2894697640486408,1.8264510319420486,0.8450159922575884,1.5060678288867204,1.0693067843389095,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-21,1.2915109936573574,1.8199213412170296,0.8551613214361299,1.5077199211475751,1.0728919832484325,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-22,1.2913664343777345,1.8160672978126557,0.8566861660226724,1.5053955059322022,1.0755514950798966,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-23,1.2921975794619638,1.810673274984055,0.8624918957571047,1.5028875803972954,1.0792436207909277,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-24,1.2933903165971525,1.8098246762672976,0.8685203222230973,1.5033295162888056,1.0823563105980993,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-25,1.2959813096225943,1.807459247989331,0.8762074828791744,1.50508293619287,1.0845204941416333,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-26,1.299265712755656,1.8104572114044168,0.8800802502566676,1.5087038468720433,1.0892949060633141,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-27,1.3028406604337552,1.8130049498186551,0.8866546188653729,1.5116051048861374,1.0927604341105182,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-28,1.3048181024450265,1.8135556498265728,0.8859804422900979,1.5118947493107604,1.095332795373662,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-29,1.3059863882321991,1.8055705159631832,0.8921142117082136,1.514291779994695,1.0970154048817191,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-04-30,1.306244517613821,1.8059702286257828,0.896397384043683,1.5134046722247898,1.09907491137937,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-01,1.307358560235083,1.8071650566934678,0.9013607745737914,1.513032027101995,1.101021763105726,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-02,1.3097804070111239,1.8134214178936536,0.9058486766141868,1.5160767212225847,1.1031078975899775,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-03,1.309172768114569,1.807649792917613,0.9090720787276355,1.5156033536534257,1.1016415609864798,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-04,1.310343692473895,1.8035869888537353,0.9129439355563448,1.5164483651280731,1.1030776996405096,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-05,1.3107373350341578,1.8046602947220225,0.9112291997054447,1.5162814253185164,1.105286309211565,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-06,1.3112473596671008,1.8084354164543317,0.9155619115863856,1.5169824397390765,1.1053199004366883,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-07,1.3122539545859535,1.809924348950777,0.9179017689462902,1.5172255611080332,1.107274100249586,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-08,1.309554397327489,1.802284438445207,0.9186549139153267,1.5111800179012558,1.1063603291596997,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-09,1.304576877442633,1.791137698091847,0.9183638972029345,1.504504948267047,1.1029516022854573,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-10,1.300264776033062,1.7813825424582375,0.9150000503375362,1.494997923274516,1.101233556820588,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-11,1.296742995533332,1.7720565580952743,0.9134961945898209,1.4903449661924983,1.099925132636724,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-12,1.2910842611106135,1.7617622893611902,0.9102358501856814,1.4834877623243958,1.0967211340922463,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-13,1.2852377743421994,1.7441175984553754,0.9097642292710137,1.4760022960667811,1.0935389831877518,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-14,1.2782146224777753,1.727140448614203,0.9042307452487677,1.4646866024551417,1.0908497584569539,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
Gabon,2020-05-15,1.2714011239774914,1.7134456929570714,0.8991788303460547,1.4563669969773991,1.084534281438295,0.0076656087970950705,0.009045970615708221,0.0007568911767729157,0.029012446592630168,9
