Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,n_eff_pct,Rhat_diff,signal_to_noise,var_irregular,days_infectious,last_updated
Qatar,2020-03-12,0.5300150539497765,0.7925723290673911,0.26942775821954146,0.6544429364193066,0.4049784655540918,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-13,0.7943565851864538,1.0214759133203897,0.5698789328973999,0.9028735473077468,0.6855138948278687,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-14,0.7564736410640548,0.9685689445504788,0.5490849650882201,0.8568551416696978,0.6567871553301308,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-15,0.9164250449832936,1.154876471910706,0.6859878970684667,1.0288799403394857,0.8034990461964951,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-16,0.7188066430583828,0.9330754922322506,0.507357761512166,0.8181854596680288,0.6191575038566139,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-17,0.4524419162479407,0.6701202161968056,0.2311961475024307,0.5571833511124803,0.34719186412317715,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-18,0.4173367147526113,0.6315620720322244,0.20073780969450472,0.5186390761765162,0.31631717236176704,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-19,0.39875688438259016,0.613840674227621,0.17833275238285673,0.5015187221958308,0.29540545221900283,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-20,0.4481029306584967,0.6613966952690511,0.2358499376064436,0.5487939784104224,0.3469942854688395,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-21,0.5246855914771741,0.7300651299903247,0.3166158421761009,0.6252037579620201,0.42507602703206215,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-22,0.6186284325041206,0.8232790668429543,0.4115648170028205,0.7160932050526501,0.5210368112870171,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-23,0.6990305344485015,0.9068221509192121,0.4864604125546321,0.7998511494266849,0.5995492223305181,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-24,0.9463233711163904,1.1572346941013758,0.739038279665359,1.0462436488037503,0.8450740872248044,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-25,0.8999508359510902,1.1130244657362636,0.6808655030577153,1.0032333311498285,0.7976694640900257,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-26,1.00215031303303,1.2230774946219474,0.7726483430135807,1.110802578748604,0.894359662333668,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-27,1.2454912751451994,1.4633590520773248,1.0226607151124223,1.3504417308841965,1.1401957622003964,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-28,1.7014746958414968,1.9132033661192571,1.4930133759124846,1.8024708201142,1.6001566798133982,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-29,2.089522123515172,2.324178935326765,1.8611587303113244,2.200872305400209,1.9769366909513808,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-30,2.2856253172559287,2.522897934390252,2.0508560807800102,2.398121824633718,2.171977018466776,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-03-31,2.3456355794436203,2.576785353140576,2.118071998804264,2.456454174632249,2.2360560681532444,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-04-01,2.1173118727181777,2.328934843020833,1.8961949353324647,2.219896504190146,2.015787108292849,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-04-02,2.3162781440035736,2.5270549130524267,2.104927920968411,2.4163548526846164,2.216478750013644,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-04-03,2.380491947984716,2.5961217109586183,2.1668966368122966,2.483244763288877,2.277955657261072,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-04-04,2.563487859838801,2.8479909425525785,2.295277113612294,2.6961951797296857,2.429234675165112,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-04-05,2.2786830123635538,2.517422277694659,2.0472695797711946,2.389851746822928,2.167062750879921,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
Qatar,2020-04-06,1.8390126162285692,2.0464631770541293,1.629838497159886,1.9376643591200817,1.7405059294313578,0.2324567433971263,0.0006277055661909613,0.5229221066656442,0.0013535701844483085,5,2021-02-15
