Country/Region,Date,total_cases,total_deaths,total_recovered,new_cases,new_recovered,new_deaths,infected_5,infected_6,infected_7,infected_8,infected_9,infected_10,gr_infected_5,gr_infected_6,gr_infected_7,gr_infected_8,gr_infected_9,gr_infected_10
Iraq,2020-05-29,5873,185,3044,416.0,73.0,6.0,1289.1271431641796,1439.6404142237743,1575.7630703025684,1700.371281656981,1815.5430830460755,1922.8273215425838,0.18115869218536185,0.1719939233702592,0.1645948166869764,0.15840714651482998,0.1531021040854974,0.14846908112650592
Iraq,2020-05-30,6179,195,3110,306.0,66.0,10.0,1337.3017145313436,1505.700345186479,1656.6540602593445,1793.8248714498584,1919.8160738187335,2036.5445893883254,0.037369914691982135,0.04588641046057496,0.05133448770394389,0.054960696408497656,0.05743349840958412,0.05914065531090551
Iraq,2020-05-31,6439,205,3156,260.0,46.0,10.0,1329.841371625075,1514.7502876553992,1679.9891945080096,1829.596762518626,1966.5031767277633,2092.890130449493,-0.0055786535119212175,0.0060104538714171865,0.014085701299046072,0.0199416852994434,0.024318529022503418,0.02766722680896017
Iraq,2020-06-01,6868,215,3275,429.0,119.0,10.0,1492.8730973000597,1691.291906379499,1868.9907381497226,2029.8971672037976,2177.0028237580123,2312.6011174045434,0.12259486669132502,0.11654833153876433,0.1125016424269698,0.10947789632587557,0.10704261733282183,0.1049797042656333
Iraq,2020-06-02,7387,235,3508,519.0,233.0,20.0,1713.298477840048,1928.4099219829159,2120.9920612711912,2295.160021303323,2454.113621118233,2600.341005664089,0.14765178697281045,0.1401993438915039,0.1348328367699385,0.13067797639469947,0.12729004957460902,0.1244226192290694
Iraq,2020-06-03,8168,256,4095,781.0,587.0,21.0,2151.6387822720385,2388.008268319097,2598.993195375306,2789.2650186404076,2962.434329882873,3121.30690509768,0.25584584945444244,0.2383302124185256,0.2253667719140975,0.21528128442064065,0.20713006292390854,0.20034522329910495
Iraq,2020-06-04,8840,271,4338,672.0,243.0,15.0,2393.3110258176307,2662.006890265914,2899.708453178834,3112.6068913103572,3305.274959895888,3481.176214587912,0.1123200815754013,0.11473939415615295,0.11570451909555812,0.11592368258630305,0.1157293603286622,0.11529443288722985
Iraq,2020-06-05,9846,285,4573,1006.0,235.0,14.0,2920.6488206541053,3224.339075221595,3491.4643884390007,3729.5310298965614,3944.022186574122,4139.058593129121,0.2203381796798929,0.21124370001142576,0.20407428705856545,0.19820175182047814,0.1932508594378346,0.18898278569879468
Iraq,2020-06-06,11098,318,4904,1252.0,331.0,33.0,3588.5190565232842,3938.9492293513294,4244.683761519143,4515.339651159492,4757.797499176997,4977.15273381621,0.2286718728887109,0.2216299642991555,0.21573164989859728,0.21069904365019432,0.2063313222154413,0.20248424172548152
Iraq,2020-06-07,12366,346,5186,1268.0,282.0,28.0,4138.815245218628,4550.457691126107,4906.300367016409,5218.9221947645565,5497.153332601775,5747.437460434588,0.15334910586443828,0.15524659653343198,0.155869469357236,0.1558205136183699,0.15539876036184208,0.1547641327911926
Iraq,2020-06-08,13481,370,5572,1115.0,386.0,24.0,4426.052196174902,4907.0480759384245,5320.400314585494,5681.556920418986,6001.358517868243,6287.693714391129,0.06940076662955774,0.07836363043385841,0.08440167062598848,0.08864564528640217,0.09172114270056776,0.09399950111256894
