Country/Region,Date,total_cases,total_deaths,total_recovered,new_cases,new_recovered,new_deaths,infected_5,infected_6,infected_7,infected_8,infected_9,infected_10,gr_infected_5,gr_infected_6,gr_infected_7,gr_infected_8,gr_infected_9,gr_infected_10
Kazakhstan,2020-05-07,4578,30,1518,156.0,110.0,0.0,826.1857489733395,978.3179777598388,1122.7348870903138,1259.145445388037,1387.6122189325058,1508.3955042033506,-0.013782969585399707,-0.008576969595776363,-0.004541781014000712,-0.0012629165803378364,0.0014784398328175907,0.003815784335001071
Kazakhstan,2020-05-08,4834,31,1631,256.0,113.0,1.0,916.9485991786715,1071.2649814665324,1218.3441889345547,1357.7522647145324,1489.4330834955606,1613.5559537830154,0.10985768069483016,0.09500694643220653,0.08515750507408071,0.07831249335624403,0.0733784721508044,0.06971676147709349
Kazakhstan,2020-05-09,4975,31,1776,141.0,145.0,0.0,874.5588793429373,1033.720817888777,1185.2950190867614,1329.033231625216,1464.9405186627207,1593.2003584047138,-0.046229112377404236,-0.035046570388549865,-0.02712629989781057,-0.021151894815918282,-0.016444219686162942,-0.012615363805994706
Kazakhstan,2020-05-10,5090,31,1941,115.0,165.0,0.0,814.6471034743498,976.4340149073143,1130.967159217224,1277.904077672064,1417.1693499224182,1548.8803225642425,-0.0685051370281663,-0.05541806065051746,-0.04583488413829273,-0.03847093717184813,-0.032609630310389985,-0.027818243704670897
Kazakhstan,2020-05-11,5207,32,2074,117.0,133.0,1.0,768.71768277948,930.695012422762,1086.400422186192,1235.166067963056,1376.7060888199273,1510.9922903078186,-0.056379529858987636,-0.04684290160548532,-0.039405863086137694,-0.03344383233118964,-0.028552170638396986,-0.02446156213909334
Kazakhstan,2020-05-12,5279,32,2223,72.0,149.0,0.0,686.9741462235842,847.5791770189682,1003.2003618738788,1152.770309467674,1295.738745617713,1431.8930612770364,-0.10633752596965496,-0.08930512605566521,-0.07658323635854948,-0.0667082432334486,-0.058812366604419575,-0.05234919432624485
Kazakhstan,2020-05-13,5417,32,2408,138.0,185.0,0.0,687.5793169788672,844.3159808491404,997.8860244633247,1146.6740207842147,1289.7677738824116,1426.703755149333,0.0008809221695023072,-0.0038500192764350243,-0.005297383865200511,-0.0052883810707047285,-0.004608160214005896,-0.0036240877674731382
Kazakhstan,2020-05-14,5571,32,2531,154.0,123.0,0.0,704.0634535830939,857.5966507076171,1009.3308781114214,1157.339768186188,1300.4602434510325,1438.0333796343994,0.02397416006731512,0.015729501939688584,0.011469099042900943,0.009301464242364998,0.008290228508683217,0.00794111913154727
Kazakhstan,2020-05-15,5689,34,2707,118.0,176.0,2.0,681.2507628664753,832.663875589681,983.1407526669327,1130.6722971629144,1273.9646608453622,1412.2300416709595,-0.0324014697830447,-0.029072845722244445,-0.025948007746967483,-0.023042041547632446,-0.02037400431047309,-0.01794349027558739
Kazakhstan,2020-05-16,5850,34,2980,161.0,273.0,0.0,706.0006102931801,854.8865629914008,1003.692073714514,1150.33826001755,1293.413031862544,1432.0070375038638,0.036330010586066434,0.026688665202368792,0.020903742411076287,0.01739315883477599,0.01526602080490713,0.01400408945380005
Kazakhstan,2020-05-17,6157,34,3256,307.0,276.0,0.0,871.8004882345441,1019.4054691595006,1167.3074917552976,1313.5459775153565,1456.7004727667056,1595.8063337534775,0.2348438167390712,0.19244530595079049,0.16301355996094258,0.14187802246559755,0.12624539639052812,0.11438442127709993
Kazakhstan,2020-05-18,6751,35,3469,594.0,213.0,1.0,1291.4403905876352,1443.5045576329169,1594.549278647398,1743.3527303259368,1888.8448646815161,2030.2257003781297,0.4813485516656349,0.4160259104977002,0.3660062065134617,0.3272110456488042,0.29665974577054954,0.27222561875842377
Kazakhstan,2020-05-19,6751,35,3598,0.0,129.0,0.0,1033.1523124701082,1202.9204646940975,1366.7565245549126,1525.4336390351948,1678.9732130502366,1827.2031303403169,-0.2,-0.16666666666666652,-0.1428571428571429,-0.125,-0.11111111111111116,-0.09999999999999998
Kazakhstan,2020-05-20,6969,35,3734,218.0,136.0,0.0,1044.5218499760867,1220.433720578415,1389.5055924756396,1552.7544341557957,1710.4206338224326,1862.4828173062851,0.011004706052291313,0.014558947493482853,0.01664456507945711,0.017910182666405868,0.018730150384629773,0.019308026776091003
Kazakhstan,2020-05-21,7234,35,3843,265.0,109.0,0.0,1100.6174799808696,1282.0281004820124,1456.0047935505484,1623.660129886321,1785.373896731051,1941.2345355756565,0.05370460178125236,0.05046925438474892,0.04785817447228058,0.04566446192058416,0.04382153806289968,0.04228319184349338
Kazakhstan,2020-05-22,7919,35,4096,685.0,253.0,0.0,1565.4939839846954,1753.3567504016773,1933.0041087576128,2105.702613650531,2271.999019316489,2432.111082018091,0.422377903730828,0.3676429945197428,0.3276083412087369,0.2968863217685587,0.272562023829535,0.2528682327902585
Kazakhstan,2020-05-23,7919,35,4214,0.0,118.0,0.0,1252.3951871877564,1461.1306253347311,1656.8606646493827,1842.4897869442148,2019.5546838368796,2188.899973816282,-0.2,-0.16666666666666666,-0.1428571428571428,-0.125,-0.11111111111111116,-0.09999999999999998
Kazakhstan,2020-05-24,8531,35,4352,612.0,138.0,0.0,1613.9161497502055,1829.608854445609,2032.1662839851847,2224.178563576188,2407.159718966115,2582.0099764346537,0.2886636472743409,0.2521870548202789,0.2265161020134563,0.20715923601672026,0.19192599152246714,0.17959249272272435
Kazakhstan,2020-05-25,8969,35,4515,438.0,163.0,0.0,1729.1329198001645,1962.6740453713405,2179.8568148444447,2384.1562431291645,2577.69752796988,2761.808978791189,0.07138956386785744,0.0727287641849832,0.07267640055991409,0.07192663492617846,0.07084607126817978,0.06963528568731903
Kazakhstan,2020-05-26,8969,37,4613,0.0,98.0,2.0,1383.3063358401316,1635.5617044761175,1868.448698438096,2086.136712738019,2291.286691528782,2485.628080912071,-0.2,-0.16666666666666666,-0.1428571428571428,-0.125,-0.11111111111111127,-0.09999999999999988
Kazakhstan,2020-05-27,9304,37,4768,335.0,155.0,0.0,1441.645068672105,1697.9680870634313,1936.5274558040821,2160.3696236457668,2371.699281358917,2572.065272820864,0.0421734010178898,0.03815593286179508,0.0364359789074733,0.03558391473314248,0.03509494910760491,0.034774788944722516
Kazakhstan,2020-05-28,9576,37,4900,272.0,132.0,0.0,1425.3160549376844,1686.973405886193,1931.8806764034991,2162.323420690046,2380.177138985704,2586.858745538777,-0.011326653202831438,-0.006475198951620742,-0.002399542225262952,0.0009043809091251462,0.003574592147251199,0.005751593038573644
Kazakhstan,2020-05-29,9932,37,5057,356.0,157.0,0.0,1496.2528439501475,1761.8111715718273,2011.8977226315708,2248.0329931037904,2471.7130124317364,2684.1728709848994,0.049769164366540775,0.04436214905612057,0.0414192487172842,0.039637720978110025,0.038457588700747,0.03761864679080285
Kazakhstan,2020-05-30,10382,38,5220,450.0,163.0,1.0,1647.0022751601182,1918.1759763098567,2174.4837622556324,2417.028868965817,2647.0782332726544,2865.755583886409,0.10075130805565458,0.08875230629768649,0.08081227877299768,0.07517499804515704,0.07094886014634416,0.06764941068601238
Kazakhstan,2020-05-31,10858,40,5404,476.0,184.0,2.0,1793.6018201280945,2074.4799802582143,2339.843224790542,2590.900260345089,2828.9584295756927,3055.1800254977693,0.08900992255989704,0.08148574785565366,0.07604538852172404,0.07193600110108256,0.06870979256180676,0.06609930123715246
Kazakhstan,2020-06-01,11308,41,5587,450.0,183.0,1.0,1884.8814561024758,2178.733316881845,2455.579906963322,2717.037727801953,2964.629715178393,3199.6620229479918,0.05089180605752408,0.0502551664107429,0.0494634345355085,0.04868480249411955,0.04795803437205315,0.047290829425569836
Kazakhstan,2020-06-02,11571,44,5941,263.0,354.0,3.0,1770.9051648819807,2078.6110974015373,2367.782777397133,2640.408011826709,2898.226413491905,3142.6958206531926,-0.06046867873387285,-0.04595432525151832,-0.03575413258482085,-0.028203405197923526,-0.02239851450807317,-0.017803818617790682
Kazakhstan,2020-06-03,12067,48,6240,496.0,299.0,4.0,1912.7241319055845,2228.175914501281,2525.5280949118287,2806.3570103483707,3072.201256437249,3324.4262385878737,0.08008275645469443,0.0719542088881917,0.06662153260870585,0.06284975571137319,0.0600280371938684,0.05782628300848702
Kazakhstan,2020-06-04,12067,52,6606,0.0,366.0,4.0,1530.1793055244675,1856.813262084401,2164.738367067282,2455.5623840548237,2730.845561277555,2991.983614729086,-0.2,-0.16666666666666666,-0.14285714285714268,-0.1250000000000001,-0.11111111111111104,-0.09999999999999988
Kazakhstan,2020-06-05,12312,52,6903,245.0,297.0,0.0,1469.1434444195745,1792.3443850703345,2100.4900289148136,2393.617086047971,2672.4182766911595,2937.785253256178,-0.03988804507062227,-0.03472017263690585,-0.029679493434354387,-0.025226521797651943,-0.021395308989594297,-0.0181145248276422
Kazakhstan,2020-06-06,12511,53,7135,199.0,232.0,1.0,1374.3147555356595,1692.620320891945,1999.4200247841259,2293.4149502919745,2574.482912614364,2843.0067279305604,-0.0645469230687542,-0.055638896748336435,-0.048117345352457486,-0.041862224471933884,-0.03664671991319191,-0.03226189702619253
Kazakhstan,2020-06-07,12694,56,7376,183.0,241.0,3.0,1282.4518044285276,1593.516934076621,1896.7885926721085,2189.7380815054776,2471.429255657212,2741.706055137504,-0.06684273070423885,-0.05855027591958761,-0.05133060129429223,-0.04520632813233294,-0.04002887587725401,-0.03563152763510813
Kazakhstan,2020-06-08,12859,56,7376,165.0,0.0,0.0,1190.961443542822,1492.9307783971842,1790.8187937189498,2081.0208213172928,2361.826005028633,2632.5354496237533,-0.07134019428236871,-0.06312211281125946,-0.05586800730590269,-0.049648522399281636,-0.04434812381446585,-0.03981849378389146
Kazakhstan,2020-06-09,13074,61,8015,215.0,639.0,5.0,1167.7691548342575,1459.1089819976535,1749.9875374733856,2035.8932186526315,2314.4008933587843,2584.2819046613786,-0.019473584837115143,-0.022654631339198428,-0.022800328201141414,-0.02168532010943336,-0.020079849899558244,-0.01832968477946673
Kazakhstan,2020-06-10,13319,67,8345,245.0,330.0,6.0,1179.2153238674064,1460.9241516647114,1744.9893178343311,2026.4065663210527,2302.245238541141,2570.853714195241,0.009801739484010641,0.0012440261073387582,-0.0028561458479134942,-0.004659700344135542,-0.005252182045264342,-0.005196101261985775
Kazakhstan,2020-06-11,13872,67,8593,553.0,248.0,0.0,1496.3722590939249,1770.436793053926,2048.705129572284,2326.105745530921,2599.4402120365703,2866.7683427757165,0.2689559139940252,0.21186085604548865,0.1740502412443925,0.14789686541234093,0.12908919020449414,0.11510364317757625
Kazakhstan,2020-06-12,13872,70,8829,0.0,236.0,3.0,1197.0978072751402,1475.3639942116051,1756.032968204815,2035.342527339556,2310.6135218102845,2580.0915084981452,-0.2,-0.16666666666666666,-0.1428571428571428,-0.125,-0.11111111111111116,-0.09999999999999998
Kazakhstan,2020-06-13,14238,73,8829,366.0,0.0,3.0,1323.6782458201124,1595.469995176338,1871.1711156041272,2146.924711422112,2419.878686053586,2688.0823576483303,0.10573942895534773,0.08140770781715734,0.06556719007218725,0.05482231250206682,0.04728837739930492,0.04185543372957578
Kazakhstan,2020-06-14,14496,77,9188,258.0,359.0,4.0,1316.94259665609,1587.5583293136149,1861.8609562321087,2136.5591224943482,2409.003276492077,2677.274121883497,-0.005088584922576246,-0.00495883086904958,-0.004975578820332616,-0.004828110120777218,-0.0044941961860267545,-0.004020797850214919
Kazakhstan,2020-06-15,15192,81,9388,696.0,200.0,4.0,1749.5540773248722,2018.9652744280124,2291.8808196275218,2565.4892321825546,2837.3362457707344,3105.546709695148,0.3284968393969834,0.27174242177351515,0.2309623938114338,0.20075742588739964,0.17780505882183115,0.15996590872448846
Kazakhstan,2020-06-16,15542,88,9647,350.0,259.0,7.0,1749.6432618598974,2032.471062023344,2314.469273966448,2594.8030781597354,2872.0766629073187,3144.992038725633,5.097558068167807e-05,0.006689460074620568,0.009855859059284322,0.011426220624688677,0.012244025426442873,0.012701573255150755
Kazakhstan,2020-06-17,15877,97,9920,335.0,273.0,9.0,1734.714609487918,2028.7258850194528,2318.8308062569554,2605.452693389769,2887.957033695395,3165.4928348530702,-0.008532397830692706,-0.0018426717476420773,0.0018844632502001968,0.004104209417535421,0.0055292294224487115,0.006518552630659036
Kazakhstan,2020-06-18,15877,100,10065,0.0,145.0,3.0,1387.7716875903345,1690.6049041828778,1987.569262505962,2279.771106716048,2567.072918840351,2848.943551367763,-0.2,-0.16666666666666666,-0.1428571428571428,-0.125,-0.11111111111111116,-0.10000000000000007
Kazakhstan,2020-06-19,16779,113,10411,902.0,346.0,13.0,2012.2173500722681,2310.8374201523984,2605.630796433682,2896.799718376542,3183.842594524756,3466.049196230986,0.4499628203009336,0.3668701743588627,0.3109635199069527,0.2706537554769297,0.2402618449821927,0.2166085897233572
Kazakhstan,2020-06-20,17225,118,10671,446.0,260.0,5.0,2055.7738800578145,2371.697850126999,2679.397825514585,2980.6997535794744,3276.0823062442273,3565.4442766078882,0.021646036390642557,0.02633695882014342,0.028310622203985062,0.028963008616264437,0.028971190937044256,0.02867676560534238
