Country/Region,Date,total_cases,total_deaths,total_recovered,new_cases,new_recovered,new_deaths,infected_5,infected_6,infected_7,infected_8,infected_9,infected_10,gr_infected_5,gr_infected_6,gr_infected_7,gr_infected_8,gr_infected_9,gr_infected_10
Mozambique,2020-10-22,11559,81,9226,228.0,61.0,2.0,776.7223949537071,910.0743138201925,1045.2745923752602,1182.6928618090178,1322.0467803085132,1462.7374441143609,0.13240852146263893,0.11189535531571736,0.09626514633649763,0.08396772981205047,0.07413386224324214,0.06618917728471696
Mozambique,2020-10-23,11748,82,9234,189.0,8.0,1.0,810.3779159629657,947.3952615168272,1084.949650607366,1223.8562540828907,1364.1526936075672,1505.4636997029252,0.04333017977583165,0.041008681521812695,0.03795658913123368,0.034804803176803116,0.031849034335402315,0.02920979138155122
Mozambique,2020-10-24,11895,85,9244,147.0,10.0,3.0,795.3023327703728,936.4960512640226,1076.9568433777424,1217.8742223225295,1359.5801720956156,1501.9173297326324,-0.018603151561304432,-0.011504395995557748,-0.007366984472642724,-0.0048878548770777686,-0.0033519132670255525,-0.0023556662116743787
Mozambique,2020-10-25,11986,86,9253,91.0,9.0,1.0,727.241866216298,871.4133760533522,1014.1058657523507,1156.6399445322133,1299.515708529436,1442.7255967593692,-0.08557810501698304,-0.06949594194532482,-0.05835979223481912,-0.05027964026822096,-0.04417868456672025,-0.03941077967573648
Mozambique,2020-10-26,12161,88,9254,175.0,1.0,2.0,756.7934929730385,901.1778133777935,1044.2335992163007,1187.0599514656867,1330.1250742483874,1473.4530370834327,0.04063521110313939,0.034156507281590136,0.02970866699562835,0.02630032541870775,0.023554440718219327,0.021298187536897384
Mozambique,2020-10-27,12273,89,9282,112.0,28.0,1.0,717.434794378431,862.9815111481613,1007.0573707568292,1150.677457532476,1294.3333993318995,1438.107733375089,-0.052007184205546286,-0.04238486751739357,-0.0356014482653807,-0.030649247233291432,-0.026908503274936324,-0.02398807618484133
Mozambique,2020-10-28,12415,91,9785,142.0,503.0,2.0,715.9478355027447,861.1512592901345,1005.1920320772824,1148.8427753409164,1292.5185771839106,1436.2969600375802,-0.0020726049075643353,-0.002120847126367509,-0.0018522665477788136,-0.0015944365465313526,-0.001402128809258607,-0.0012591360824263376
Mozambique,2020-10-29,12525,91,10001,110.0,216.0,0.0,682.7582684021958,827.6260494084454,971.5931703519564,1115.237428423302,1258.905401941254,1402.6672640338222,-0.04635752139294192,-0.03893068670575317,-0.0334253164103302,-0.029251476040872637,-0.02600595135420947,-0.023414166387205948
Mozambique,2020-10-30,12777,91,10437,252.0,436.0,0.0,798.2066147217566,941.688374507038,1084.7941460159627,1227.8327498703893,1371.0270239477811,1514.40053763044,0.16909109953327306,0.1378186744848351,0.11651067454807218,0.10096085244042796,0.08906278568161974,0.07965771816424437
Mozambique,2020-10-31,12869,92,10437,92.0,0.0,1.0,730.5652917774054,876.7403120891983,1021.823553727968,1166.3536561365906,1310.6906879535836,1454.9604838673959,-0.08474162165134402,-0.06896980378656492,-0.058048425610759076,-0.05007122813778053,-0.04400813035797313,-0.039249889501524526
Mozambique,2020-11-01,12988,93,10439,119.0,2.0,1.0,703.4522334219242,849.6169267409987,994.8487603382583,1139.5594491195168,1284.058389292074,1428.4644354806564,-0.03711243698631938,-0.03093662396287788,-0.02639868037030102,-0.02297262659237209,-0.02031928578289599,-0.0182108371193086
Mozambique,2020-11-02,13130,94,10439,142.0,0.0,1.0,704.7617867375395,850.0141056174988,994.7275088613644,1139.1145179795772,1283.385234926288,1427.617991932591,0.0018616094361445512,0.00046747994772622375,-0.00012187930641116562,-0.0003904413589684852,-0.0005242396852040977,-0.0005925548631392497
Mozambique,2020-11-03,13202,95,10695,72.0,256.0,1.0,635.8094293900317,780.3450880145822,924.6235790240268,1068.72520323213,1212.7868754900335,1356.8561927393318,-0.09783782072904368,-0.08196218997131223,-0.0704755113464024,-0.061793009953288174,-0.05500948391408689,-0.049566340290701734
Mozambique,2020-11-04,13283,95,10983,81.0,288.0,0.0,589.6475435120252,731.2875733454853,873.5344963063087,1016.1345528281137,1159.0327782133631,1302.1705734653988,-0.07260333638381555,-0.06286643617365895,-0.05525392589668154,-0.04920876783383343,-0.04432278940597123,-0.04030317992913402
Mozambique,2020-11-05,13391,97,11177,108.0,194.0,2.0,579.7180348096202,717.4063111212378,856.7438539768361,997.1177337245996,1138.2513584118785,1279.953516118859,-0.016839735553316082,-0.018981947362709417,-0.019221498865208964,-0.0187148631552646,-0.017929967290070237,-0.017061556910639375
Mozambique,2020-11-06,13485,99,11275,94.0,98.0,2.0,557.7744278476963,691.8385926010315,828.3518748372882,966.4780170090247,1105.7789852550031,1245.9581645069732,-0.03785220683902013,-0.03563910454069796,-0.033139402176926014,-0.03072828381170645,-0.028528297301732893,-0.026559832981254083
Mozambique,2020-11-07,13577,99,11581,92.0,306.0,0.0,538.2195422781571,668.5321605008596,802.0158927176757,937.6682648828966,1074.9146535600025,1213.3623480562758,-0.035058770343768475,-0.033687672745385755,-0.031793230533564865,-0.02980900922639307,-0.027911845049110595,-0.026161244718514002
