Country/Region,Date,total_cases,total_deaths,total_recovered,new_cases,new_recovered,new_deaths,infected_5,infected_6,infected_7,infected_8,infected_9,infected_10,gr_infected_5,gr_infected_6,gr_infected_7,gr_infected_8,gr_infected_9,gr_infected_10
Eswatini,2020-06-14,490,4,249,4.0,2.0,1.0,87.1227741529989,101.1854747557932,113.4774267439111,124.5233862787103,134.66725057143105,144.13222135101003,-0.1615027285529479,-0.13236798837436725,-0.11153953218118562,-0.09595999284399248,-0.08390034835298721,-0.07430997692541708
Eswatini,2020-06-15,506,4,249,16.0,0.0,0.0,85.69821932239913,100.32122896316099,113.26636578049525,124.95796299387152,135.70422273016095,145.718999215909,-0.016351118802737763,-0.008541204107783362,-0.001859937870217765,0.003489920473159547,0.007700254919661198,0.01100918205537593
Eswatini,2020-06-16,520,4,259,14.0,10.0,0.0,82.55857545791929,97.60102413596748,111.08545638328164,123.33821761963759,134.62597576014306,145.14709929431808,-0.03663604552468458,-0.027114947208156548,-0.019254695621117483,-0.01296232217160409,-0.007945566824120953,-0.003924676429760021
Eswatini,2020-06-17,563,4,262,43.0,3.0,0.0,109.04686036633544,124.33418677997291,138.21610547138425,150.9209404171829,162.66753400901604,173.63238936488634,0.3208423202737725,0.2739024808465491,0.24423223319615195,0.22363484189959348,0.2082923305888109,0.1962511838614696
Eswatini,2020-06-18,586,4,267,23.0,5.0,0.0,110.23748829306835,126.6118223166441,141.47094754690082,155.05582286503503,167.59336356356982,179.26915042839767,0.010918497999236942,0.01831865873463889,0.023548934940801125,0.02739767216147926,0.030281577602822237,0.03246376487779479
Eswatini,2020-06-19,623,4,276,37.0,9.0,0.0,125.1899906344547,142.50985193053674,158.2608121830578,172.67384500690562,185.97187872317315,198.34223538555798,0.1356389969774605,0.12556512751339444,0.1186806544191048,0.11362373767288858,0.1096613539391862,0.10639357029127128
Eswatini,2020-06-20,627,5,285,4.0,9.0,1.0,104.15199250756376,122.75820994211395,139.65212472833528,155.08961438104245,169.30833664282056,182.50801184700214,-0.1680485637890996,-0.13859843176351272,-0.11758240841831502,-0.1018349398842654,-0.08960248288482886,-0.07983283796199836
Eswatini,2020-06-21,635,5,285,8.0,0.0,0.0,91.321594006051,110.29850828509495,127.70182119571597,143.70341258341216,158.49629923806268,172.2572106623019,-0.12318917951167352,-0.10149790928765,-0.08557194210876629,-0.07341691990835264,-0.06386004150266598,-0.0561663078840261
Eswatini,2020-06-22,643,6,291,8.0,6.0,1.0,81.0572752048408,99.91542357091248,117.45870388204227,133.74048601048565,148.88559932272238,163.03148959607176,-0.112397499331101,-0.09413622065807747,-0.08021120777890156,-0.06932978412842883,-0.06063674648267325,-0.0535578222285078
Eswatini,2020-06-23,674,7,319,31.0,28.0,1.0,95.84582016387266,114.2628529757604,131.6788890417505,148.02292525917494,163.342754953531,177.72834063646457,0.18244562158867936,0.1435957421995533,0.1210654016239514,0.10679218892302744,0.09710244440411908,0.09014731495618357
Eswatini,2020-06-24,690,7,331,16.0,12.0,0.0,92.67665613109811,111.219044146467,128.86761917864328,145.5200596017781,161.19355995869418,175.9555065728181,-0.033065229421127,-0.02663865595881021,-0.02134943485296159,-0.01690863528750397,-0.013157577729408398,-0.009974965485514242
Eswatini,2020-06-25,706,8,347,16.0,16.0,1.0,90.1413249048785,108.68253678872252,126.45795929597996,143.33005215155583,159.2831644077282,174.35995591553632,-0.027356740435619642,-0.022806412132117537,-0.018698722751468888,-0.015049522768306291,-0.011851562503213951,-0.009067921137333124
Eswatini,2020-06-26,728,8,367,22.0,20.0,0.0,94.1130599239028,112.56878065726877,130.39253653941142,147.41379563261137,163.58503502909167,178.9239603239827,0.04406120082232512,0.03575775817692817,0.03111371767610472,0.028491885824037944,0.027007691850921,0.0261757602798276
Eswatini,2020-06-27,745,8,370,17.0,3.0,0.0,92.29044793912225,110.80731721439064,128.7650313194955,145.98707117853496,162.40892002585932,178.0315642915844,-0.019366196213939646,-0.015647885964414462,-0.01248158263585897,-0.0096783645516606,-0.007189624668437754,-0.00498757142856876
Eswatini,2020-06-28,781,11,372,36.0,2.0,3.0,109.8323583512978,128.33943101199222,146.37002684528187,163.7386872812181,180.36348446743045,196.228407862426,0.19007287107054416,0.15822162505460113,0.13672186730653868,0.1215971795267663,0.11055159063130526,0.1022113333848953
Eswatini,2020-06-29,795,11,380,14.0,8.0,0.0,101.86588668103823,120.94952584332681,139.46002301024166,157.27135137106583,174.32309730438263,190.60556707618335,-0.0725330111257273,-0.05758094071630127,-0.04720914509597207,-0.039497909855871316,-0.03349007799934478,-0.028654570698982137
Eswatini,2020-06-30,812,11,408,17.0,28.0,0.0,98.49270934483059,117.79127153610571,136.5371625802071,154.6124324496826,171.95386427056232,188.54501036856502,-0.03311390541143289,-0.0261121677427012,-0.020958410639440928,-0.016906568794654575,-0.013591044849802223,-0.010810579875637829
Eswatini,2020-07-01,840,11,418,28.0,10.0,0.0,106.79416747586448,126.15939294675476,145.03185364017753,163.2858783934723,180.8478793516109,197.69050933170854,0.0842850012580103,0.071041948198038,0.062215230633493775,0.056097985177306915,0.05172326378809533,0.04850565361165482
Eswatini,2020-07-02,873,11,452,33.0,34.0,0.0,118.43533398069158,138.13282745562896,157.31301740586642,175.87514359428826,193.7536705347653,210.92145839853768,0.10900563935252383,0.09490719818164917,0.0846790788191838,0.07709953441582629,0.07136269017599273,0.06692758854006843
Eswatini,2020-07-03,909,13,515,36.0,63.0,2.0,130.7482671845533,151.11068954635746,170.8397292050284,189.89075064500219,208.22548491979128,225.82931255868388,0.10396334261082152,0.09395204839991612,0.08598596621068633,0.07969066443547823,0.07469182052181766,0.07067964669568005
Eswatini,2020-07-04,954,13,535,45.0,20.0,0.0,149.59861374764264,170.92557462196456,191.43405360431012,211.1544068143769,230.08931992870342,248.24638130281556,0.14417282132299136,0.13112828175883814,0.12054762961234845,0.11197836701971232,0.10500076403872494,0.09926554037712143
Eswatini,2020-07-05,988,13,547,34.0,12.0,0.0,153.67889099811413,176.43797885163713,198.08633166083717,218.76010596257981,238.52383993662525,257.421743172534,0.02727483329059788,0.032250318548668444,0.034749711095170444,0.036019608886917354,0.03665759023728432,0.03696070742931057
Eswatini,2020-07-06,1011,13,564,23.0,17.0,0.0,145.9431127984913,170.03164904303094,192.7882842807176,214.41509271725727,235.02119105477797,254.67956885528062,-0.05033728542274385,-0.036309245040678784,-0.026746153233787373,-0.019862000094595492,-0.014684690984255068,-0.010652458038152068
Eswatini,2020-07-07,1056,14,570,45.0,6.0,1.0,161.75449023879304,186.69304086919246,210.2471008120437,232.61320612760017,253.9077253820249,274.21161196975254,0.10833931891073913,0.097989944342332,0.09055953060873988,0.08487328564291019,0.08036098465199615,0.07669261889465062
Eswatini,2020-07-08,1138,14,588,82.0,18.0,0.0,211.40359219103442,237.57753405766042,262.21180069603747,285.53655536165013,307.6957558951332,328.79045077277726,0.30694110487409665,0.2725569895458526,0.24716012579145666,0.22751652889827256,0.2118408584543059,0.1990391231464157
